Filename,Artifact,Black,Blue,Colorless,Creature,Enchantment,Green,InstantSorcery,Land,Planeswalker,Red,White
hml_21,0,0,1,0,0,1,0,0,0,0,0,0
rav_86,0,1,0,0,0,0,0,1,0,0,0,0
soi_168,0,0,0,0,1,0,0,0,0,0,1,0
c15_38,0,0,0,0,1,0,1,0,0,0,0,0
emn_60,0,0,1,0,1,0,0,0,0,0,0,0
tsp_49,0,0,1,0,0,0,0,1,0,0,0,0
tmp_108,0,1,0,0,1,0,0,0,0,0,0,0
p08_7,0,1,0,0,0,0,0,1,0,0,0,0
ulg_80,0,0,0,0,1,0,0,0,0,0,1,0
mir_39,0,0,0,0,1,0,0,0,0,0,0,1
m10_39,0,0,0,0,1,0,0,0,0,0,0,1
kld_3,0,0,0,0,1,0,0,0,0,0,0,1
teld_1,0,0,0,0,1,0,0,0,0,0,0,1
troe_4,0,0,0,0,1,0,1,0,0,0,0,0
mrd_87,0,0,0,0,0,1,0,0,0,0,1,0
tmp_235,0,0,0,0,1,0,1,0,0,0,0,0
dst_31,0,0,1,0,0,0,0,1,0,0,0,0
emn_163_front,0,0,0,0,1,0,1,0,0,0,0,0
teld_9,0,0,0,0,1,0,1,0,0,0,0,0
sth_39,0,0,1,0,0,0,0,1,0,0,0,0
hou_160,1,0,0,1,0,0,0,0,0,0,0,0
lgn_76,0,1,0,0,1,0,0,0,0,0,0,0
exo_97,0,0,0,0,1,0,0,0,0,0,1,0
mh1_73,0,0,1,0,1,0,0,0,0,0,0,0
roe_62,0,0,1,0,1,0,0,0,0,0,0,0
akh_231,1,0,0,1,0,0,0,0,0,0,0,0
gtc_112,0,0,0,0,1,0,0,0,0,0,1,0
wth_12,0,0,0,0,1,0,0,0,0,0,0,1
m13_40,0,0,0,0,1,0,0,0,0,0,0,1
isd_10,0,0,0,0,0,0,0,1,0,0,0,1
lea_80,0,0,1,0,0,1,0,0,0,0,0,0
mbs_47,0,1,0,0,0,0,0,1,0,0,0,0
ogw_64,0,0,1,0,0,0,0,1,0,0,0,0
8ed_232,0,0,0,0,1,0,0,0,0,0,1,0
dtk_24,0,0,0,0,1,0,0,0,0,0,0,1
por_105,0,1,0,0,1,0,0,0,0,0,0,0
scg_99,0,0,0,0,0,0,0,1,0,0,1,0
ptk_37,0,0,1,0,0,0,0,1,0,0,0,0
l14_3,0,0,1,0,1,0,0,0,0,0,0,0
rtr_139,0,0,0,0,1,0,1,0,0,0,0,0
ptk_108,0,0,0,0,1,0,0,0,0,0,1,0
bok_6,0,0,0,0,0,1,0,0,0,0,0,1
nem_18,0,0,0,0,0,1,0,0,0,0,0,1
rav_33,0,0,0,0,1,0,0,0,0,0,0,1
wth_103,0,0,0,0,0,1,0,0,0,0,1,0
mbs_36,0,0,1,0,1,0,0,0,0,0,0,0
usg_306,1,0,0,1,0,0,0,0,0,0,0,0
leg_197,0,0,0,0,1,0,1,0,0,0,0,0
war_149,0,0,0,0,1,0,1,0,0,0,0,0
vis_34,0,0,1,0,0,0,0,1,0,0,0,0
mor_29,0,0,1,0,0,1,0,0,0,0,0,0
roe_48,0,0,0,0,0,0,0,1,0,0,0,1
t10e_3,0,0,0,0,1,0,0,0,0,0,1,0
pnph_90,0,0,0,0,1,0,0,0,0,0,1,0
mir_119,0,1,0,0,1,0,0,0,0,0,0,0
ody_266,0,0,0,0,0,0,1,1,0,0,0,0
sth_19,0,0,0,0,1,0,0,0,0,0,0,1
soi_208,0,0,0,0,1,0,1,0,0,0,0,0
xln_122,0,1,0,0,1,0,0,0,0,0,0,0
som_12,0,0,0,0,1,0,0,0,0,0,0,1
grn_35,0,0,1,0,0,0,0,1,0,0,0,0
mir_248,0,0,0,0,1,0,1,0,0,0,0,0
rtr_120,0,0,0,0,1,0,1,0,0,0,0,0
ulg_95,0,0,0,0,1,0,0,0,0,0,1,0
xln_49,0,0,1,0,1,0,0,0,0,0,0,0
ori_30,0,0,0,0,1,0,0,0,0,0,0,1
csp_62,0,1,0,0,1,0,0,0,0,0,0,0
m19_33,0,0,0,0,1,0,0,0,0,0,0,1
tmp_305,1,0,0,1,0,0,0,0,0,0,0,0
frf_42,0,0,1,0,1,0,0,0,0,0,0,0
ody_147,0,1,0,0,0,1,0,0,0,0,0,0
grn_121,0,0,0,0,1,0,1,0,0,0,0,0
sok_94,0,0,0,0,0,0,0,1,0,0,1,0
kld_42,0,0,1,0,1,0,0,0,0,0,0,0
tmp_90,0,0,1,0,0,1,0,0,0,0,0,0
jud_28,0,0,0,0,1,0,0,0,0,0,0,1
5dn_63,0,0,0,0,1,0,0,0,0,0,1,0
7ed_225,0,0,0,0,0,0,0,1,0,0,1,0
m19_125,0,1,0,0,1,0,0,0,0,0,0,0
ice_348,1,0,0,1,0,0,0,0,0,0,0,0
pxtc_243_back,0,0,0,1,0,0,0,0,1,0,0,0
nem_121,0,0,0,0,1,0,1,0,0,0,0,0
emn_14,0,0,0,0,0,0,0,1,0,0,0,1
dka_13_back,0,1,0,0,1,0,0,0,0,0,0,0
lrw_121,0,1,0,0,0,0,0,0,0,1,0,0
fem_31a,0,0,1,0,1,0,0,0,0,0,0,0
aer_56,0,1,0,0,1,0,0,0,0,0,0,0
ddq_64,0,1,0,0,1,0,0,0,0,0,0,0
usg_220,0,0,0,0,0,1,0,0,0,0,1,0
m13_189,0,0,0,0,1,0,1,0,0,0,0,0
tc15_11,0,0,0,0,1,0,0,0,0,0,1,0
m19_6,0,0,0,0,0,1,0,0,0,0,0,1
c13_52,0,0,1,0,0,0,0,1,0,0,0,0
ala_126,0,0,0,0,1,0,1,0,0,0,0,0
sok_135,0,0,0,0,1,0,1,0,0,0,0,0
all_44a,0,1,0,0,0,1,0,0,0,0,0,0
zen_237a,0,0,1,0,0,0,0,0,1,0,0,0
c19_54,1,0,0,1,0,0,0,0,0,0,0,0
lea_253,1,0,0,1,0,0,0,0,0,0,0,0
hou_30,0,0,1,0,1,0,0,0,0,0,0,0
exo_54,0,1,0,0,1,0,0,0,0,0,0,0
tmp_84,0,0,1,0,1,0,0,0,0,0,0,0
m12_102,0,1,0,0,0,0,0,1,0,0,0,0
lrw_279,0,0,0,0,0,0,0,0,1,0,0,1
tsp_27,0,0,0,0,1,0,0,0,0,0,0,1
ktk_53,0,0,1,0,1,0,0,0,0,0,0,0
p02_107,0,0,0,0,0,0,0,1,0,0,1,0
tgrn_4,0,0,0,0,1,0,0,0,0,0,1,0
chk_163,0,0,0,0,0,0,0,1,0,0,1,0
shm_122,0,0,0,0,0,1,1,0,0,0,0,0
tlrw_8,0,0,0,0,1,0,1,0,0,0,0,0
dst_72,0,0,0,0,1,0,0,0,0,0,1,0
pcy_71,0,1,0,0,0,0,0,1,0,0,0,0
som_15,0,0,0,0,1,0,0,0,0,0,0,1
m10_205,0,0,0,0,0,0,1,1,0,0,0,0
war_126,0,0,0,0,1,0,0,0,0,0,1,0
por_20,0,0,0,0,1,0,0,0,0,0,0,1
tsp_48,0,0,1,0,0,0,0,1,0,0,0,0
dka_154,1,0,0,1,0,0,0,0,0,0,0,0
bfz_156,0,0,0,0,0,0,0,1,0,0,1,0
c13_62,0,0,1,0,1,0,0,0,0,0,0,0
soi_172,0,0,0,0,0,0,0,1,0,0,1,0
exo_30,0,0,1,0,1,0,0,0,0,0,0,0
mir_27,0,0,0,0,1,0,0,0,0,0,0,1
dtk_31,0,0,0,0,0,0,0,1,0,0,0,1
eld_299,0,0,0,0,1,0,1,0,0,0,0,0
mir_331,0,0,0,0,0,0,0,0,1,0,0,1
ons_90,0,0,1,0,0,0,0,1,0,0,0,0
mh1_141,0,0,0,0,0,0,0,1,0,0,1,0
akh_23,0,0,0,0,0,1,0,0,0,0,0,1
mbs_16,0,0,0,0,1,0,0,0,0,0,0,1
lea_155,0,0,0,0,1,0,0,0,0,0,1,0
aer_63,0,1,0,0,0,1,0,0,0,0,0,0
bok_39,0,0,1,0,1,0,0,0,0,0,0,0
soi_136,0,1,0,0,1,0,0,0,0,0,0,0
por_16,0,0,0,0,1,0,0,0,0,0,0,1
nph_157,1,0,0,1,0,0,0,0,0,0,0,0
ons_88,0,0,1,0,1,0,0,0,0,0,0,0
cmd_103,0,1,0,0,0,0,0,1,0,0,0,0
aer_54,0,1,0,0,0,0,0,1,0,0,0,0
dtk_132,0,0,0,0,1,0,0,0,0,0,1,0
m15_138,0,0,0,0,0,0,0,1,0,0,1,0
soi_131,0,1,0,0,1,0,0,0,0,0,0,0
dom_74,0,0,1,0,0,0,0,1,0,0,0,0
zen_183,0,0,0,0,1,0,1,0,0,0,0,0
tsp_222,0,0,0,0,0,0,1,1,0,0,0,0
tmp_306,1,0,0,1,0,0,0,0,0,0,0,0
ptk_4,0,0,0,0,0,0,0,1,0,0,0,1
mrd_39,0,0,1,0,1,0,0,0,0,0,0,0
pres_A9,0,0,0,0,1,0,0,0,0,0,0,1
nph_39,0,0,1,0,0,0,0,1,0,0,0,0
sok_55,0,0,1,0,1,0,0,0,0,0,0,0
soi_65,0,0,1,0,1,0,0,0,0,0,0,0
tsp_209,0,0,0,0,1,0,1,0,0,0,0,0
mmq_7,0,0,0,0,1,0,0,0,0,0,0,1
dka_71_front,0,1,0,0,1,0,0,0,0,0,0,0
gtc_18,0,0,0,0,1,0,0,0,0,0,0,1
fem_61c,0,0,0,0,1,0,0,0,0,0,1,0
isd_210,0,0,0,0,1,0,1,0,0,0,0,0
nem_127,1,0,0,1,0,0,0,0,0,0,0,0
akh_2,0,0,0,0,0,1,0,0,0,0,0,1
mor_19,0,0,0,0,1,0,0,0,0,0,0,1
tor_24,0,0,1,0,1,0,0,0,0,0,0,0
grn_82,0,1,0,0,1,0,0,0,0,0,0,0
ptk_88,0,1,0,0,1,0,0,0,0,0,0,0
frf_18,0,0,0,0,1,0,0,0,0,0,0,1
som_227,0,0,0,1,0,0,0,0,1,0,0,0
war_166,0,0,0,0,1,0,1,0,0,0,0,0
zen_234,0,0,1,0,0,0,0,0,1,0,0,0
twar_14,0,0,0,0,1,0,0,0,0,0,1,0
ala_31,0,0,0,0,1,0,0,0,0,0,0,1
wwk_110,0,0,0,0,0,1,1,0,0,0,0,0
7ed_247,0,0,0,0,1,0,1,0,0,0,0,0
tdag_12,0,0,0,1,0,0,0,1,0,0,0,0
scg_67,0,1,0,0,0,0,0,1,0,0,0,0
pls_77,0,0,0,0,1,0,1,0,0,0,0,0
isd_54,0,0,1,0,0,0,0,1,0,0,0,0
emn_11,0,0,1,0,1,0,0,0,0,0,0,0
all_98,0,0,0,0,0,1,1,0,0,0,0,0
usg_161,0,1,0,0,0,1,0,0,0,0,0,0
c18_8,0,0,1,0,0,1,0,0,0,0,0,0
dka_75,0,1,0,0,0,1,0,0,0,0,0,0
mrd_98,0,0,0,0,1,0,0,0,0,0,1,0
mm2_14,0,0,0,0,0,1,0,0,0,0,0,1
ons_242,0,0,0,0,0,0,0,1,0,0,1,0
chk_213,0,0,0,0,0,1,1,0,0,0,0,0
cns_38,0,0,0,0,1,0,1,0,0,0,0,0
ptk_149,0,0,0,0,1,0,1,0,0,0,0,0
akh_242,0,0,0,1,0,0,0,0,1,0,0,0
m20_110,0,1,0,0,0,0,0,1,0,0,0,0
frf_58,0,0,1,0,0,0,0,1,0,0,0,0
avr_52,0,0,1,0,1,0,0,0,0,0,0,0
tor_33,0,0,1,0,0,0,0,1,0,0,0,0
hou_42,0,0,1,0,1,0,0,0,0,0,0,0
sok_121,0,0,0,0,1,0,1,0,0,0,0,0
isd_124,0,1,0,0,0,0,0,1,0,0,0,0
tmp_183,0,0,0,0,1,0,0,0,0,0,1,0
mm3_50,0,0,1,0,1,0,0,0,0,0,0,0
dis_58,0,1,0,0,0,0,0,1,0,0,0,0
avr_27,0,0,0,0,1,0,0,0,0,0,0,1
lgn_40,0,0,1,0,1,0,0,0,0,0,0,0
frf_99,0,0,0,0,1,0,0,0,0,0,1,0
chk_72,0,0,1,0,1,0,0,0,0,0,0,0
mor_94,0,0,0,0,1,0,0,0,0,0,1,0
pxln_135,0,0,0,0,1,0,0,0,0,0,1,0
plc_122,0,0,0,0,1,0,0,0,0,0,1,0
mmq_8,0,0,0,0,1,0,0,0,0,0,0,1
tzen_9,0,0,0,0,1,0,1,0,0,0,0,0
ogw_118,0,0,0,0,0,0,0,1,0,0,1,0
lrw_74,0,0,1,0,1,0,0,0,0,0,0,0
ddo_30,0,0,0,0,0,0,0,0,1,0,0,1
sth_120,0,0,0,0,1,0,1,0,0,0,0,0
m20_297,0,0,0,0,1,0,0,0,0,0,1,0
aer_84,0,0,0,0,0,0,0,1,0,0,1,0
nem_103,0,0,0,0,1,0,1,0,0,0,0,0
tmp_284,1,0,0,1,0,0,0,0,0,0,0,0
5dn_125,1,0,0,1,0,0,0,0,0,0,0,0
j13_8,0,0,1,0,0,0,0,1,0,0,0,0
ogw_76,0,1,0,0,1,0,0,0,0,0,0,0
mrd_41,0,0,1,0,1,0,0,0,0,0,0,0
soi_161,0,0,0,0,1,0,0,0,0,0,1,0
ala_130,0,0,0,0,1,0,1,0,0,0,0,0
emn_126,0,0,0,0,0,0,0,1,0,0,1,0
bfz_13,0,0,0,1,0,0,0,1,0,0,0,0
dtk_186,0,0,0,0,0,0,1,1,0,0,0,0
apc_7,0,0,0,0,0,1,0,0,0,0,0,1
vis_32,0,0,1,0,0,1,0,0,0,0,0,0
nph_148,1,0,0,1,0,0,0,0,0,0,0,0
chk_263,1,0,0,1,0,0,0,0,0,0,0,0
lea_165,0,0,0,0,1,0,0,0,0,0,1,0
mmq_74,0,0,1,0,1,0,0,0,0,0,0,0
kld_105,0,1,0,0,1,0,0,0,0,0,0,0
avr_88,0,1,0,0,0,0,0,1,0,0,0,0
bfz_82,0,0,1,0,0,1,0,0,0,0,0,0
ps15_60_back,0,0,1,0,0,0,0,0,0,1,0,0
lea_164,0,0,0,0,1,0,0,0,0,0,1,0
ima_31,0,0,0,0,1,0,0,0,0,0,0,1
leg_45,0,0,1,0,0,1,0,0,0,0,0,0
ths_82,0,1,0,0,0,0,0,1,0,0,0,0
kld_85,0,1,0,0,0,0,0,1,0,0,0,0
con_22,0,0,1,0,0,0,0,1,0,0,0,0
emn_114,0,1,0,0,0,0,0,1,0,0,0,0
jud_34,0,0,1,0,1,0,0,0,0,0,0,0
soi_169_back,0,0,0,0,1,0,0,0,0,0,1,0
tbfz_4,0,0,0,1,1,0,0,0,0,0,0,0
rtr_117,0,0,0,0,1,0,1,0,0,0,0,0
rix_129,0,0,0,0,1,0,1,0,0,0,0,0
pakh_134,0,0,0,0,1,0,0,0,0,0,1,0
sok_49,0,0,1,0,1,0,0,0,0,0,0,0
ths_176,0,0,0,0,0,0,1,1,0,0,0,0
lea_230,1,0,0,1,0,0,0,0,0,0,0,0
dst_128,1,0,0,1,0,0,0,0,0,0,0,0
dst_53,0,1,0,0,0,0,0,1,0,0,0,0
shm_95,0,0,0,0,1,0,0,0,0,0,1,0
mmq_10,0,0,0,0,1,0,0,0,0,0,0,1
mir_66,0,0,1,0,0,0,0,1,0,0,0,0
pcy_127,0,0,0,0,1,0,1,0,0,0,0,0
prm_62221,0,0,1,0,0,0,0,1,0,0,0,0
drk_51,0,1,0,0,1,0,0,0,0,0,0,0
7ed_171,0,1,0,0,0,1,0,0,0,0,0,0
eld_16,0,0,0,0,0,1,0,0,0,0,0,1
zen_181,0,0,0,0,0,1,1,0,0,0,0,0
lrw_124,0,1,0,0,0,0,0,1,0,0,0,0
mrd_106,0,0,0,0,0,0,0,1,0,0,1,0
twwk_3,0,0,0,0,1,0,0,0,0,0,1,0
frf_74,0,1,0,0,1,0,0,0,0,0,0,0
inv_181,0,0,0,0,0,0,1,1,0,0,0,0
tsp_28,0,0,0,0,1,0,0,0,0,0,0,1
pal03_6,0,0,0,0,1,0,0,0,0,0,1,0
bok_108,0,0,0,0,0,1,0,0,0,0,1,0
usg_172,0,0,0,0,0,0,0,1,0,0,1,0
emn_72,0,0,1,0,1,0,0,0,0,0,0,0
apc_89,0,0,0,0,0,0,1,1,0,0,0,0
aer_173,1,0,0,1,0,0,0,0,0,0,0,0
jou_61,0,1,0,0,1,0,0,0,0,0,0,0
roe_194,0,0,0,0,0,0,1,1,0,0,0,0
nem_115,0,0,0,0,0,1,1,0,0,0,0,0
aer_66,0,1,0,0,1,0,0,0,0,0,0,0
rtr_71,0,1,0,0,1,0,0,0,0,0,0,0
rtr_37,0,0,1,0,1,0,0,0,0,0,0,0
xln_238,1,0,0,1,0,0,0,0,0,0,0,0
10e_288,0,0,0,0,0,0,1,1,0,0,0,0
frf_44,0,0,1,0,0,0,0,1,0,0,0,0
uds_27,0,0,1,0,1,0,0,0,0,0,0,0
lgn_128,0,0,0,0,1,0,1,0,0,0,0,0
ths_127,0,0,0,0,0,0,0,1,0,0,1,0
mir_157,0,0,0,0,0,0,0,1,0,0,1,0
ogw_121,0,0,0,0,1,0,1,0,0,0,0,0
sth_52,0,1,0,0,0,0,0,1,0,0,0,0
7ed_313,1,0,0,1,0,0,0,0,0,0,0,0
dst_90,0,0,0,0,1,0,1,0,0,0,0,0
war_164,0,0,0,0,0,0,1,0,0,1,0,0
war_4,0,0,0,0,1,0,0,0,0,0,0,1
jud_135,0,0,0,0,1,0,1,0,0,0,0,0
rtr_265,0,0,0,0,0,0,0,0,1,0,1,0
scg_80,0,1,0,0,1,0,0,0,0,0,0,0
tor_61,0,1,0,0,1,0,0,0,0,0,0,0
cns_31,0,0,0,0,1,0,0,0,0,0,1,0
gk1_127,0,0,0,0,0,0,1,0,1,0,0,0
ths_223,0,0,0,1,0,0,0,0,1,0,0,0
ody_182,0,0,0,0,0,1,0,0,0,0,1,0
hml_59a,0,1,0,0,0,1,0,0,0,0,0,0
dka_106,0,0,0,0,1,0,0,0,0,0,1,0
jud_98,0,0,0,0,0,0,0,1,0,0,1,0
rav_180,0,0,0,0,1,0,1,0,0,0,0,0
con_134,1,0,0,1,0,0,0,0,0,0,0,0
m19_115,0,1,0,0,1,0,0,0,0,0,0,0
tmh1_1,0,0,0,1,1,0,0,0,0,0,0,0
dis_13,0,0,0,0,1,0,0,0,0,0,0,1
pelp_6,0,0,0,0,0,0,1,0,1,0,0,0
wth_61,0,1,0,0,1,0,0,0,0,0,0,0
soi_123,0,1,0,0,0,0,0,1,0,0,0,0
hou_23,0,0,0,0,1,0,0,0,0,0,0,1
pelp_8,0,0,0,0,0,0,0,0,1,0,1,0
csp_75,0,1,0,0,1,0,0,0,0,0,0,0
fut_66,0,1,0,0,0,1,0,0,0,0,0,0
shm_135,0,0,0,0,1,0,1,0,0,0,0,0
7ed_304,1,0,0,1,0,0,0,0,0,0,0,0
tmp_34,0,0,0,0,0,1,0,0,0,0,0,1
tmp_193,0,0,0,0,0,1,0,0,0,0,1,0
10e_152,0,1,0,0,1,0,0,0,0,0,0,0
eve_33,0,1,0,0,1,0,0,0,0,0,0,0
rav_94,0,1,0,0,1,0,0,0,0,0,0,0
ons_95,0,0,1,0,1,0,0,0,0,0,0,0
grn_70,0,1,0,0,1,0,0,0,0,0,0,0
dtk_100,0,1,0,0,0,0,0,1,0,0,0,0
tsp_43,0,0,0,0,0,1,0,0,0,0,0,1
eve_48,0,1,0,0,1,0,0,0,0,0,0,0
m12_83,0,1,0,0,1,0,0,0,0,0,0,0
mir_323,1,0,0,1,0,0,0,0,0,0,0,0
war_135,0,0,0,0,0,0,0,0,0,1,1,0
rna_26,0,0,0,0,1,0,0,0,0,0,0,1
rna_9,0,0,0,0,1,0,0,0,0,0,0,1
7ed_220,0,0,0,0,0,0,0,1,0,0,1,0
mmq_39,0,0,0,0,1,0,0,0,0,0,0,1
kld_78,0,1,0,0,0,0,0,1,0,0,0,0
pxtc_235_front,1,0,0,1,0,0,0,0,0,0,0,0
tsp_169,0,0,0,0,1,0,0,0,0,0,1,0
por_187,0,0,0,0,0,0,1,1,0,0,0,0
hou_46,0,0,1,0,1,0,0,0,0,0,0,0
bfz_83,0,0,1,0,0,0,0,1,0,0,0,0
zen_64,0,0,1,0,1,0,0,0,0,0,0,0
mh1_52,0,0,1,0,0,0,0,1,0,0,0,0
c17_34,0,0,0,0,0,0,1,1,0,0,0,0
ody_16,0,0,0,0,1,0,0,0,0,0,0,1
xln_36,0,0,0,0,1,0,0,0,0,0,0,1
dis_6,0,0,0,0,0,0,0,1,0,0,0,1
wwk_33,0,0,1,0,0,0,0,1,0,0,0,0
isd_114_back,0,1,0,0,1,0,0,0,0,0,0,0
por_157,0,0,0,0,0,0,1,1,0,0,0,0
5ed_425,0,0,1,0,0,0,0,0,1,0,0,0
eld_265,0,0,0,0,0,0,0,0,1,0,1,0
tsp_150,0,0,0,0,1,0,0,0,0,0,1,0
ogw_65,0,0,1,0,1,0,0,0,0,0,0,0
ice_24,0,0,0,0,0,1,0,0,0,0,0,1
lgn_144,0,0,0,0,1,0,1,0,0,0,0,0
m12_30,0,0,0,0,0,1,0,0,0,0,0,1
ktk_130,0,0,0,0,0,0,1,1,0,0,0,0
10e_199,0,0,0,0,1,0,0,0,0,0,1,0
mmq_22,0,0,0,0,1,0,0,0,0,0,0,1
inv_4,0,0,0,0,1,0,0,0,0,0,0,1
mps_44,1,0,0,1,0,0,0,0,0,0,0,0
mor_9,0,0,0,0,0,0,0,1,0,0,0,1
chk_179,0,0,0,0,0,0,0,1,0,0,1,0
ori_197,0,0,0,0,1,0,1,0,0,0,0,0
usg_139,0,1,0,0,1,0,0,0,0,0,0,0
g09_2,0,0,0,1,0,0,0,0,1,0,0,0
bfz_171,0,0,0,0,1,0,1,0,0,0,0,0
roe_95,0,1,0,0,1,0,0,0,0,0,0,0
tor_75,0,1,0,0,1,0,0,0,0,0,0,0
uds_64,0,1,0,0,1,0,0,0,0,0,0,0
wth_128,0,0,0,0,1,0,1,0,0,0,0,0
mrd_141,1,0,1,0,0,0,0,0,0,0,0,0
m20_198,0,0,0,0,0,0,1,1,0,0,0,0
ktk_127,0,0,0,0,1,0,1,0,0,0,0,0
pcy_72,0,1,0,0,1,0,0,0,0,0,0,0
rtr_104,0,0,0,0,0,1,0,0,0,0,1,0
m11_51,0,0,1,0,1,0,0,0,0,0,0,0
fut_28,0,0,0,0,1,0,0,0,0,0,0,1
cns_27,0,1,0,0,1,0,0,0,0,0,0,0
mir_321,1,0,0,1,0,0,0,0,0,0,0,0
frf_128,0,0,0,0,1,0,1,0,0,0,0,0
c13_91,0,1,0,0,0,0,0,1,0,0,0,0
eld_112,0,0,0,0,0,0,0,1,0,0,1,0
tuma_1,0,0,0,0,1,0,0,0,0,0,0,1
bok_35,0,0,1,0,0,1,0,0,0,0,0,0
m15_162,0,0,0,0,1,0,0,0,0,0,1,0
a25_55,0,0,1,0,0,0,0,1,0,0,0,0
som_25,0,0,0,0,0,1,0,0,0,0,0,1
ons_320,0,0,1,0,0,0,0,0,1,0,0,0
hou_22,0,0,0,0,0,1,0,0,0,0,0,1
usg_348,0,0,0,0,0,0,1,0,1,0,0,0
e01_101,0,0,0,0,0,0,1,0,1,0,0,0
pls_87,0,0,0,0,0,0,1,1,0,0,0,0
soi_175,0,0,0,0,1,0,0,0,0,0,1,0
p02_121,0,0,0,0,0,0,1,1,0,0,0,0
bfz_101,0,1,0,0,0,0,0,1,0,0,0,0
emn_110,0,1,0,0,1,0,0,0,0,0,0,0
7ed_136,0,1,0,0,1,0,0,0,0,0,0,0
hml_72b,0,0,0,0,1,0,0,0,0,0,1,0
zen_140,0,0,0,0,1,0,0,0,0,0,1,0
p02_99,0,0,0,0,0,0,0,1,0,0,1,0
cns_35,0,0,0,0,1,0,0,0,0,0,1,0
tlrw_7,0,0,0,0,1,0,1,0,0,0,0,0
dst_12,0,0,0,0,0,0,0,1,0,0,0,1
all_74a,0,0,0,0,0,0,0,1,0,0,1,0
fut_144,0,0,0,0,0,0,1,1,0,0,0,0
mrd_46,0,0,1,0,1,0,0,0,0,0,0,0
wth_60,0,1,0,0,0,0,0,1,0,0,0,0
tsp_161,0,0,0,0,1,0,0,0,0,0,1,0
all_78,0,0,0,0,0,0,0,1,0,0,1,0
war_106,0,1,0,0,1,0,0,0,0,0,0,0
mh1_143,0,0,0,0,1,0,0,0,0,0,1,0
tzen_2,0,0,0,0,1,0,0,0,0,0,0,1
isd_199,0,0,0,0,0,1,1,0,0,0,0,0
kld_133,0,0,0,0,1,0,0,0,0,0,1,0
jou_9,0,0,0,0,1,0,0,0,0,0,0,1
m15_180,0,0,0,0,0,0,1,1,0,0,0,0
kld_30,0,0,0,0,1,0,0,0,0,0,0,1
m20_90,1,1,0,0,0,0,0,0,0,0,0,0
tmm2_8,0,1,0,0,1,0,0,0,0,0,0,0
f14_3,0,0,0,0,1,0,0,0,0,0,0,1
zen_56,0,0,1,0,1,0,0,0,0,0,0,0
mir_217,0,0,0,0,1,0,1,0,0,0,0,0
mh1_4,0,0,0,0,0,0,0,1,0,0,0,1
xln_68,0,0,1,0,0,0,0,1,0,0,0,0
mpr_3,0,0,0,0,1,0,1,0,0,0,0,0
bfz_28,0,0,0,0,1,0,0,0,0,0,0,1
dis_25,0,0,1,0,0,0,0,1,0,0,0,0
c13_171,0,0,0,0,0,1,1,0,0,0,0,0
hou_202,0,0,0,0,1,0,1,0,0,0,0,0
phuk_9,0,1,0,0,0,0,0,0,1,0,0,0
lea_107,0,1,0,0,0,1,0,0,0,0,0,0
avr_175,0,0,0,0,1,0,1,0,0,0,0,0
chk_157,0,0,0,0,1,0,0,0,0,0,1,0
emn_165,0,0,0,0,1,0,1,0,0,0,0,0
m20_106,0,1,0,0,0,0,0,1,0,0,0,0
dka_65,0,1,0,0,0,0,0,1,0,0,0,0
m14_182,0,0,0,0,1,0,1,0,0,0,0,0
akh_7,0,0,0,0,0,1,0,0,0,0,0,1
rix_78,0,1,0,0,1,0,0,0,0,0,0,0
10e_187,0,0,0,0,1,0,0,0,0,0,1,0
chk_125,0,1,0,0,0,1,0,0,0,0,0,0
rav_163,0,0,0,0,0,0,1,1,0,0,0,0
isd_156,0,0,0,0,1,0,0,0,0,0,1,0
lea_111,0,1,0,0,0,0,0,1,0,0,0,0
chk_36,0,0,0,0,1,0,0,0,0,0,0,1
pcy_80,0,1,0,0,1,0,0,0,0,0,0,0
eve_35,0,1,0,0,0,1,0,0,0,0,0,0
leg_59,0,0,1,0,0,1,0,0,0,0,0,0
tor_58,0,1,0,0,0,0,0,1,0,0,0,0
ons_251,0,0,0,0,0,1,1,0,0,0,0,0
m12_123,0,0,0,0,1,0,0,0,0,0,1,0
tmp_22,0,0,0,0,0,1,0,0,0,0,0,1
tktk_1,0,0,0,0,1,0,0,0,0,0,0,1
avr_103,0,1,0,0,0,1,0,0,0,0,0,0
war_140,0,0,0,0,1,0,0,0,0,0,1,0
s00_43,0,0,0,0,1,0,1,0,0,0,0,0
rav_141,0,0,0,0,0,0,0,1,0,0,1,0
scg_96,0,0,0,0,0,0,0,1,0,0,1,0
mmq_115,0,1,0,0,1,0,0,0,0,0,0,0
inv_47,0,0,1,0,1,0,0,0,0,0,0,0
roe_136,0,0,0,0,1,0,0,0,0,0,1,0
plc_12,0,0,0,0,0,0,0,1,0,0,0,1
ktk_9,0,0,0,0,0,0,0,1,0,0,0,1
exo_123,0,0,0,0,1,0,1,0,0,0,0,0
mor_125,0,0,0,0,1,0,1,0,0,0,0,0
c16_350,0,0,0,0,0,0,1,0,1,0,0,0
ulg_40,0,0,1,0,0,0,0,1,0,0,0,0
9ed_245,0,0,0,0,0,1,1,0,0,0,0,0
xln_241,1,0,0,1,0,0,0,0,0,0,0,0
m14_87,0,1,0,0,1,0,0,0,0,0,0,0
akh_76,0,0,1,0,0,0,0,1,0,0,0,0
shm_290,0,1,0,0,0,0,0,0,1,0,0,0
7ed_242,0,0,0,0,1,0,1,0,0,0,0,0
